item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Hearty Potato Curry,2010-06-11,54,57,169,101,8700,5800,4060,4350,1450,6960,4930,2761
Fruity Veggie Smoothie,2010-06-11,57,61,196,117,9150,6100,4270,4575,1525,7320,5185,2859
Spicy Veggie Stir-Fry,2010-06-11,57,59,199,119,9000,6000,4200,4500,1500,7200,5100,2810
Tropical Fruit Salad,2010-06-12,94,109,140,84,11550,7700,5390,5775,1925,9240,6545,2772
Garden Vegetable Medley,2010-06-12,61,73,135,81,7350,4900,3430,3675,1225,5880,4165,1701
Hearty Potato Curry,2010-06-12,58,67,169,101,7050,4700,3290,3525,1175,5640,3995,2351
Fruity Veggie Smoothie,2010-06-12,69,77,196,117,7950,5300,3710,3975,1325,6360,4505,3207
Spicy Veggie Stir-Fry,2010-06-12,88,90,199,119,9750,6500,4550,4875,1625,7800,5525,3608
Tropical Fruit Salad,2010-06-13,73,82,140,84,8550,5700,3990,4275,1425,6840,4845,2352
Garden Vegetable Medley,2010-06-13,74,72,135,81,7800,5200,3640,3900,1300,6240,4420,2268
Hearty Potato Curry,2010-06-13,106,113,169,101,11250,7500,5250,5625,1875,9000,6375,3917
Fruity Veggie Smoothie,2010-06-13,76,94,196,117,9450,6300,4410,4725,1575,7560,5355,3801
Spicy Veggie Stir-Fry,2010-06-13,85,98,199,119,9750,6500,4550,4875,1625,7800,5525,3210
Tropical Fruit Salad,2010-06-14,67,75,140,84,10950,7300,5110,5475,1825,8760,6205,2408
Garden Vegetable Medley,2010-06-14,76,82,135,81,12150,8100,5670,6075,2025,9720,6885,2889
Hearty Potato Curry,2010-06-14,48,48,169,101,7350,4900,3430,3675,1225,5880,4165,2318
Fruity Veggie Smoothie,2010-06-14,53,55,196,117,8250,5500,3850,4125,1375,6600,4675,2777
Spicy Veggie Stir-Fry,2010-06-14,70,64,199,119,9600,6400,4480,4800,1600,7680,5440,3926
Tropical Fruit Salad,2010-06-15,49,52,140,84,7650,5100,3570,3825,1275,6120,4335,1876
Garden Vegetable Medley,2010-06-15,64,65,135,81,9750,6500,4550,4875,1625,7800,5525,2430
Hearty Potato Curry,2010-06-15,54,59,169,101,9000,6000,4200,4500,1500,7200,5100,3066
Fruity Veggie Smoothie,2010-06-15,77,80,196,117,12000,8000,5600,6000,2000,9600,6800,3772
Spicy Veggie Stir-Fry,2010-06-15,58,54,199,119,8550,5700,3990,4275,1425,6840,4845,3565
Tropical Fruit Salad,2010-06-16,70,73,140,84,10950,7300,5110,5475,1825,8760,6205,2408
Garden Vegetable Medley,2010-06-16,58,63,135,81,8550,5700,3990,4275,1425,6840,4845,2268
Hearty Potato Curry,2010-06-16,55,52,169,101,7800,5200,3640,3900,1300,6240,4420,2860
Fruity Veggie Smoothie,2010-06-16,50,49,196,117,7200,4800,3360,3600,1200,5760,4080,2616
Spicy Veggie Stir-Fry,2010-06-16,48,51,199,119,7500,5000,3500,3750,1250,6000,4250,2806
Tropical Fruit Salad,2010-06-17,84,83,140,84,12600,8400,5880,6300,2100,10080,7140,2744
Garden Vegetable Medley,2010-06-17,70,76,135,81,11100,7400,5180,5550,1850,8880,6290,2511
Hearty Potato Curry,2010-06-17,77,76,169,101,11550,7700,5390,5775,1925,9240,6545,3884
Fruity Veggie Smoothie,2010-06-17,75,69,196,117,10350,6900,4830,5175,1725,8280,5865,3491
Spicy Veggie Stir-Fry,2010-06-17,58,58,199,119,8550,5700,3990,4275,1425,6840,4845,3167
Tropical Fruit Salad,2010-06-18,74,65,140,84,10200,6800,4760,5100,1700,8160,5780,2688
Garden Vegetable Medley,2010-06-18,71,74,135,81,11250,7500,5250,5625,1875,9000,6375,2430
Hearty Potato Curry,2010-06-18,72,70,169,101,10500,7000,4900,5250,1750,8400,5950,3408
Fruity Veggie Smoothie,2010-06-18,70,63,196,117,10200,6800,4760,5100,1700,8160,5780,3804
Spicy Veggie Stir-Fry,2010-06-18,72,70,199,119,10950,7300,5110,5475,1825,8760,6205,3452
Tropical Fruit Salad,2010-06-19,60,77,140,84,8100,5400,3780,4050,1350,6480,4590,2044
Garden Vegetable Medley,2010-06-19,61,76,135,81,7500,5000,3500,3750,1250,6000,4250,1620
Hearty Potato Curry,2010-06-19,100,110,169,101,11400,7600,5320,5700,1900,9120,6460,3985
Fruity Veggie Smoothie,2010-06-19,101,111,196,117,11100,7400,5180,5550,1850,8880,6290,4278
Spicy Veggie Stir-Fry,2010-06-19,66,73,199,119,7800,5200,3640,3900,1300,6240,4420,3165
Tropical Fruit Salad,2010-06-20,91,102,140,84,10800,7200,5040,5400,1800,8640,6120,2772
Garden Vegetable Medley,2010-06-20,67,73,135,81,7950,5300,3710,3975,1325,6360,4505,2187
Hearty Potato Curry,2010-06-20,95,106,169,101,11400,7600,5320,5700,1900,9120,6460,3309
Fruity Veggie Smoothie,2010-06-20,58,76,196,117,7650,5100,3570,3825,1275,6120,4335,2461
Spicy Veggie Stir-Fry,2010-06-20,71,87,199,119,8700,5800,4060,4350,1450,6960,4930,2849
Tropical Fruit Salad,2010-06-21,55,55,140,84,7950,5300,3710,3975,1325,6360,4505,2128
Garden Vegetable Medley,2010-06-21,61,58,135,81,9150,6100,4270,4575,1525,7320,5185,2079
Hearty Potato Curry,2010-06-21,52,49,169,101,7500,5000,3500,3750,1250,6000,4250,2724
Fruity Veggie Smoothie,2010-06-21,73,63,196,117,9450,6300,4410,4725,1575,7560,5355,3997
Spicy Veggie Stir-Fry,2010-06-21,53,56,199,119,8400,5600,3920,4200,1400,6720,4760,3087
Tropical Fruit Salad,2010-06-22,77,76,140,84,11400,7600,5320,5700,1900,9120,6460,2856
Garden Vegetable Medley,2010-06-22,78,77,135,81,11850,7900,5530,5925,1975,9480,6715,2511
Hearty Potato Curry,2010-06-22,76,80,169,101,11850,7900,5530,5925,1975,9480,6715,3682
Fruity Veggie Smoothie,2010-06-22,46,43,196,117,6600,4400,3080,3300,1100,5280,3740,2692
Spicy Veggie Stir-Fry,2010-06-22,55,54,199,119,7950,5300,3710,3975,1325,6360,4505,2847
Tropical Fruit Salad,2010-06-23,84,76,140,84,11700,7800,5460,5850,1950,9360,6630,3248
Garden Vegetable Medley,2010-06-23,54,60,135,81,8550,5700,3990,4275,1425,6840,4845,2133
Hearty Potato Curry,2010-06-23,58,57,169,101,8550,5700,3990,4275,1425,6840,4845,2693
Fruity Veggie Smoothie,2010-06-23,46,48,196,117,7350,4900,3430,3675,1225,5880,4165,2499
Spicy Veggie Stir-Fry,2010-06-23,74,68,199,119,10650,7100,4970,5325,1775,8520,6035,3690
Tropical Fruit Salad,2010-06-24,68,71,140,84,10500,7000,4900,5250,1750,8400,5950,3080
Garden Vegetable Medley,2010-06-24,57,54,135,81,8400,5600,3920,4200,1400,6720,4760,1809
Hearty Potato Curry,2010-06-24,53,48,169,101,7650,5100,3570,3825,1275,6120,4335,2285
Fruity Veggie Smoothie,2010-06-24,55,60,196,117,9000,6000,4200,4500,1500,7200,5100,2976
Spicy Veggie Stir-Fry,2010-06-24,70,63,199,119,9300,6200,4340,4650,1550,7440,5270,3766
Tropical Fruit Salad,2010-06-25,64,60,140,84,9150,6100,4270,4575,1525,7320,5185,2716
Garden Vegetable Medley,2010-06-25,68,67,135,81,10350,6900,4830,5175,1725,8280,5865,2511
Hearty Potato Curry,2010-06-25,69,71,169,101,10650,7100,4970,5325,1775,8520,6035,3645
Fruity Veggie Smoothie,2010-06-25,51,54,196,117,7950,5300,3710,3975,1325,6360,4505,3011
Spicy Veggie Stir-Fry,2010-06-25,74,80,199,119,12150,8100,5670,6075,2025,9720,6885,3893
Tropical Fruit Salad,2010-06-26,73,86,140,84,8400,5600,3920,4200,1400,6720,4760,2296
Garden Vegetable Medley,2010-06-26,77,95,135,81,9300,6200,4340,4650,1550,7440,5270,1998
Hearty Potato Curry,2010-06-26,66,79,169,101,7650,5100,3570,3825,1275,6120,4335,2116
Fruity Veggie Smoothie,2010-06-26,79,92,196,117,10050,6700,4690,5025,1675,8040,5695,3921
Spicy Veggie Stir-Fry,2010-06-26,85,108,199,119,11100,7400,5180,5550,1850,8880,6290,3532
Tropical Fruit Salad,2010-06-27,79,85,140,84,8700,5800,4060,4350,1450,6960,4930,2548
Garden Vegetable Medley,2010-06-27,71,83,135,81,8550,5700,3990,4275,1425,6840,4845,2268
Hearty Potato Curry,2010-06-27,90,99,169,101,10200,6800,4760,5100,1700,8160,5780,3610
Fruity Veggie Smoothie,2010-06-27,62,68,196,117,7050,4700,3290,3525,1175,5640,3995,2341
Spicy Veggie Stir-Fry,2010-06-27,94,102,199,119,10500,7000,4900,5250,1750,8400,5950,4207
Tropical Fruit Salad,2010-06-28,47,45,140,84,6600,4400,3080,3300,1100,5280,3740,1904
Garden Vegetable Medley,2010-06-28,59,56,135,81,8400,5600,3920,4200,1400,6720,4760,1809
Hearty Potato Curry,2010-06-28,71,71,169,101,11100,7400,5180,5550,1850,8880,6290,3342
Fruity Veggie Smoothie,2010-06-28,65,66,196,117,9900,6600,4620,4950,1650,7920,5610,3058
Spicy Veggie Stir-Fry,2010-06-28,76,76,199,119,11400,7600,5320,5700,1900,9120,6460,3891
Tropical Fruit Salad,2010-06-29,70,72,140,84,11100,7400,5180,5550,1850,8880,6290,2464
Garden Vegetable Medley,2010-06-29,73,72,135,81,11100,7400,5180,5550,1850,8880,6290,2781
Hearty Potato Curry,2010-06-29,79,74,169,101,11700,7800,5460,5850,1950,9360,6630,3107
Fruity Veggie Smoothie,2010-06-29,64,64,196,117,9000,6000,4200,4500,1500,7200,5100,2976
Spicy Veggie Stir-Fry,2010-06-29,67,71,199,119,10350,6900,4830,5175,1725,8280,5865,4326
Tropical Fruit Salad,2010-06-30,52,54,140,84,8250,5500,3850,4125,1375,6600,4675,2100
Garden Vegetable Medley,2010-06-30,80,73,135,81,11100,7400,5180,5550,1850,8880,6290,3186
Hearty Potato Curry,2010-06-30,87,77,169,101,11700,7800,5460,5850,1950,9360,6630,3614
Fruity Veggie Smoothie,2010-06-30,44,48,196,117,6900,4600,3220,3450,1150,5520,3910,2850
Spicy Veggie Stir-Fry,2010-06-30,77,69,199,119,10500,7000,4900,5250,1750,8400,5950,4207
Tropical Fruit Salad,2010-07-01,73,66,141,84,10050,6700,4690,5025,1675,8040,5695,2409
Garden Vegetable Medley,2010-07-01,64,67,136,81,10200,6800,4760,5100,1700,8160,5780,2380
Hearty Potato Curry,2010-07-01,66,55,170,102,8850,5900,4130,4425,1475,7080,5015,2652
Fruity Veggie Smoothie,2010-07-01,52,45,198,118,6750,4500,3150,3375,1125,5400,3825,2808
Spicy Veggie Stir-Fry,2010-07-01,60,54,201,120,8250,5500,3850,4125,1375,6600,4675,3450
Tropical Fruit Salad,2010-07-02,54,55,141,84,8100,5400,3780,4050,1350,6480,4590,1950
Garden Vegetable Medley,2010-07-02,79,75,136,81,10950,7300,5110,5475,1825,8760,6205,3199
Hearty Potato Curry,2010-07-02,66,55,170,102,8100,5400,3780,4050,1350,6480,4590,2822
Fruity Veggie Smoothie,2010-07-02,79,76,198,118,12150,8100,5670,6075,2025,9720,6885,4302
Spicy Veggie Stir-Fry,2010-07-02,74,76,201,120,11400,7600,5320,5700,1900,9120,6460,4146
Tropical Fruit Salad,2010-07-03,108,111,141,84,11850,7900,5530,5925,1975,9480,6715,2952
Garden Vegetable Medley,2010-07-03,63,69,136,81,7350,4900,3430,3675,1225,5880,4165,1743
Hearty Potato Curry,2010-07-03,64,72,170,102,6900,4600,3220,3450,1150,5520,3910,2448
Fruity Veggie Smoothie,2010-07-03,58,74,198,118,7350,4900,3430,3675,1225,5880,4165,2336
Spicy Veggie Stir-Fry,2010-07-03,72,78,201,120,8100,5400,3780,4050,1350,6480,4590,3168
Tropical Fruit Salad,2010-07-04,91,104,141,84,10650,7100,4970,5325,1775,8520,6035,2637
Garden Vegetable Medley,2010-07-04,61,74,136,81,7200,4800,3360,3600,1200,5760,4080,1552
Hearty Potato Curry,2010-07-04,62,73,170,102,7650,5100,3570,3825,1275,6120,4335,2108
Fruity Veggie Smoothie,2010-07-04,85,98,198,118,9750,6500,4550,4875,1625,7800,5525,3616
Spicy Veggie Stir-Fry,2010-07-04,87,106,201,120,10950,7300,5110,5475,1825,8760,6205,4506
Tropical Fruit Salad,2010-07-05,79,71,141,84,10950,7300,5110,5475,1825,8760,6205,3315
Garden Vegetable Medley,2010-07-05,55,44,136,81,6900,4600,3220,3450,1150,5520,3910,1850
Hearty Potato Curry,2010-07-05,63,58,170,102,9000,6000,4200,4500,1500,7200,5100,2890
Fruity Veggie Smoothie,2010-07-05,84,80,198,118,12450,8300,5810,6225,2075,9960,7055,4066
Spicy Veggie Stir-Fry,2010-07-05,62,56,201,120,8700,5800,4060,4350,1450,6960,4930,3492
Tropical Fruit Salad,2010-07-06,75,67,141,84,10050,6700,4690,5025,1675,8040,5695,2832
Garden Vegetable Medley,2010-07-06,63,61,136,81,9150,6100,4270,4575,1525,7320,5185,2403
Hearty Potato Curry,2010-07-06,78,71,170,102,11100,7400,5180,5550,1850,8880,6290,3842
Fruity Veggie Smoothie,2010-07-06,62,59,198,118,9000,6000,4200,4500,1500,7200,5100,3810
Spicy Veggie Stir-Fry,2010-07-06,72,69,201,120,10050,6700,4690,5025,1675,8040,5695,4020
Tropical Fruit Salad,2010-07-07,59,58,141,84,8250,5500,3850,4125,1375,6600,4675,2430
Garden Vegetable Medley,2010-07-07,57,60,136,81,8550,5700,3990,4275,1425,6840,4845,1911
Hearty Potato Curry,2010-07-07,57,56,170,102,7800,5200,3640,3900,1300,6240,4420,2686
Fruity Veggie Smoothie,2010-07-07,48,49,198,118,7200,4800,3360,3600,1200,5760,4080,2850
Spicy Veggie Stir-Fry,2010-07-07,67,64,201,120,9900,6600,4620,4950,1650,7920,5610,3939
Tropical Fruit Salad,2010-07-08,67,64,141,84,9450,6300,4410,4725,1575,7560,5355,2604
Garden Vegetable Medley,2010-07-08,55,52,136,81,8400,5600,3920,4200,1400,6720,4760,1856
Hearty Potato Curry,2010-07-08,82,71,170,102,10950,7300,5110,5475,1825,8760,6205,3774
Fruity Veggie Smoothie,2010-07-08,51,45,198,118,7050,4700,3290,3525,1175,5640,3995,2968
Spicy Veggie Stir-Fry,2010-07-08,75,69,201,120,10350,6900,4830,5175,1725,8280,5865,4383
Tropical Fruit Salad,2010-07-09,55,51,141,84,7500,5000,3500,3750,1250,6000,4250,2286
Garden Vegetable Medley,2010-07-09,64,61,136,81,9600,6400,4480,4800,1600,7680,5440,2160
Hearty Potato Curry,2010-07-09,54,50,170,102,8100,5400,3780,4050,1350,6480,4590,2142
Fruity Veggie Smoothie,2010-07-09,55,51,198,118,7650,5100,3570,3825,1275,6120,4335,3288
Spicy Veggie Stir-Fry,2010-07-09,75,75,201,120,11400,7600,5320,5700,1900,9120,6460,3744
Tropical Fruit Salad,2010-07-10,88,98,141,84,10350,6900,4830,5175,1725,8280,5865,2664
Garden Vegetable Medley,2010-07-10,76,89,136,81,9150,6100,4270,4575,1525,7320,5185,2131
Hearty Potato Curry,2010-07-10,72,73,170,102,7800,5200,3640,3900,1300,6240,4420,2686
Fruity Veggie Smoothie,2010-07-10,72,77,198,118,8100,5400,3780,4050,1350,6480,4590,2736
Spicy Veggie Stir-Fry,2010-07-10,107,108,201,120,11850,7900,5530,5925,1975,9480,6715,4590
Tropical Fruit Salad,2010-07-11,75,79,141,84,8400,5600,3920,4200,1400,6720,4760,2205
Garden Vegetable Medley,2010-07-11,61,66,136,81,7050,4700,3290,3525,1175,5640,3995,2041
Hearty Potato Curry,2010-07-11,85,103,170,102,11250,7500,5250,5625,1875,9000,6375,3570
Fruity Veggie Smoothie,2010-07-11,65,74,198,118,7800,5200,3640,3900,1300,6240,4420,2972
Spicy Veggie Stir-Fry,2010-07-11,69,86,201,120,8700,5800,4060,4350,1450,6960,4930,2889
Tropical Fruit Salad,2010-07-12,58,57,141,84,8250,5500,3850,4125,1375,6600,4675,2289
Garden Vegetable Medley,2010-07-12,66,60,136,81,9000,6000,4200,4500,1500,7200,5100,2212
Hearty Potato Curry,2010-07-12,66,71,170,102,10500,7000,4900,5250,1750,8400,5950,3230
Fruity Veggie Smoothie,2010-07-12,83,75,198,118,11100,7400,5180,5550,1850,8880,6290,4336
Spicy Veggie Stir-Fry,2010-07-12,49,46,201,120,6900,4600,3220,3450,1150,5520,3910,2520
Tropical Fruit Salad,2010-07-13,72,60,141,84,9300,6200,4340,4650,1550,7440,5270,2829
Garden Vegetable Medley,2010-07-13,78,72,136,81,10950,7300,5110,5475,1825,8760,6205,2791
Hearty Potato Curry,2010-07-13,56,54,170,102,8100,5400,3780,4050,1350,6480,4590,2652
Fruity Veggie Smoothie,2010-07-13,65,57,198,118,8850,5900,4130,4425,1475,7080,5015,3730
Spicy Veggie Stir-Fry,2010-07-13,51,50,201,120,7500,5000,3500,3750,1250,6000,4250,2643
Tropical Fruit Salad,2010-07-14,61,58,141,84,8700,5800,4060,4350,1450,6960,4930,2037
Garden Vegetable Medley,2010-07-14,51,50,136,81,7500,5000,3500,3750,1250,6000,4250,1934
Hearty Potato Curry,2010-07-14,52,54,170,102,7950,5300,3710,3975,1325,6360,4505,2244
Fruity Veggie Smoothie,2010-07-14,81,71,198,118,11250,7500,5250,5625,1875,9000,6375,4614
Spicy Veggie Stir-Fry,2010-07-14,47,48,201,120,7500,5000,3500,3750,1250,6000,4250,2442
Tropical Fruit Salad,2010-07-15,70,68,141,84,10200,6800,4760,5100,1700,8160,5780,2607
Garden Vegetable Medley,2010-07-15,77,70,136,81,11100,7400,5180,5550,1850,8880,6290,3118
Hearty Potato Curry,2010-07-15,87,82,170,102,12000,8000,5600,6000,2000,9600,6800,3400
Fruity Veggie Smoothie,2010-07-15,76,71,198,118,10950,7300,5110,5475,1825,8760,6205,4454
Spicy Veggie Stir-Fry,2010-07-15,59,64,201,120,9300,6200,4340,4650,1550,7440,5270,3012
Tropical Fruit Salad,2010-07-16,81,73,141,84,10950,7300,5110,5475,1825,8760,6205,2892
Garden Vegetable Medley,2010-07-16,67,58,136,81,9000,6000,4200,4500,1500,7200,5100,2076
Hearty Potato Curry,2010-07-16,48,49,170,102,7050,4700,3290,3525,1175,5640,3995,2346
Fruity Veggie Smoothie,2010-07-16,51,46,198,118,6750,4500,3150,3375,1125,5400,3825,2808
Spicy Veggie Stir-Fry,2010-07-16,54,46,201,120,7050,4700,3290,3525,1175,5640,3995,2802
Tropical Fruit Salad,2010-07-17,66,73,141,84,7800,5200,3640,3900,1300,6240,4420,2118
Garden Vegetable Medley,2010-07-17,55,70,136,81,7200,4800,3360,3600,1200,5760,4080,1552
Hearty Potato Curry,2010-07-17,69,67,170,102,7050,4700,3290,3525,1175,5640,3995,2516
Fruity Veggie Smoothie,2010-07-17,66,79,198,118,8100,5400,3780,4050,1350,6480,4590,2736
Spicy Veggie Stir-Fry,2010-07-17,80,93,201,120,9900,6600,4620,4950,1650,7920,5610,3336
Tropical Fruit Salad,2010-07-18,86,93,141,84,9450,6300,4410,4725,1575,7560,5355,2886
Garden Vegetable Medley,2010-07-18,93,114,136,81,11850,7900,5530,5925,1975,9480,6715,2849
Hearty Potato Curry,2010-07-18,75,87,170,102,9000,6000,4200,4500,1500,7200,5100,3060
Fruity Veggie Smoothie,2010-07-18,95,103,198,118,10650,7100,4970,5325,1775,8520,6035,3700
Spicy Veggie Stir-Fry,2010-07-18,81,100,201,120,10200,6800,4760,5100,1700,8160,5780,4302
Tropical Fruit Salad,2010-07-19,71,67,141,84,9750,6500,4550,4875,1625,7800,5525,2859
Garden Vegetable Medley,2010-07-19,84,71,136,81,11100,7400,5180,5550,1850,8880,6290,3118
Hearty Potato Curry,2010-07-19,60,57,170,102,8850,5900,4130,4425,1475,7080,5015,2652
Fruity Veggie Smoothie,2010-07-19,74,66,198,118,9900,6600,4620,4950,1650,7920,5610,3498
Spicy Veggie Stir-Fry,2010-07-19,61,57,201,120,9000,6000,4200,4500,1500,7200,5100,3654
Tropical Fruit Salad,2010-07-20,72,70,141,84,10800,7200,5040,5400,1800,8640,6120,2694
Garden Vegetable Medley,2010-07-20,77,68,136,81,10650,7100,4970,5325,1775,8520,6035,2953
Hearty Potato Curry,2010-07-20,70,72,170,102,9900,6600,4620,4950,1650,7920,5610,3298
Fruity Veggie Smoothie,2010-07-20,80,75,198,118,10800,7200,5040,5400,1800,8640,6120,3780
Spicy Veggie Stir-Fry,2010-07-20,48,47,201,120,7050,4700,3290,3525,1175,5640,3995,2802
Tropical Fruit Salad,2010-07-21,87,78,141,84,11700,7800,5460,5850,1950,9360,6630,3036
Garden Vegetable Medley,2010-07-21,68,67,136,81,10500,7000,4900,5250,1750,8400,5950,2490
Hearty Potato Curry,2010-07-21,64,61,170,102,8850,5900,4130,4425,1475,7080,5015,3162
Fruity Veggie Smoothie,2010-07-21,63,59,198,118,9000,6000,4200,4500,1500,7200,5100,3414
Spicy Veggie Stir-Fry,2010-07-21,50,48,201,120,7050,4700,3290,3525,1175,5640,3995,2802
Tropical Fruit Salad,2010-07-22,52,50,141,84,7650,5100,3570,3825,1275,6120,4335,1920
Garden Vegetable Medley,2010-07-22,77,77,136,81,11850,7900,5530,5925,1975,9480,6715,2577
Hearty Potato Curry,2010-07-22,66,56,170,102,8400,5600,3920,4200,1400,6720,4760,2958
Fruity Veggie Smoothie,2010-07-22,88,83,198,118,12000,8000,5600,6000,2000,9600,6800,4024
Spicy Veggie Stir-Fry,2010-07-22,62,54,201,120,8100,5400,3780,4050,1350,6480,4590,3168
Tropical Fruit Salad,2010-07-23,72,70,141,84,10950,7300,5110,5475,1825,8760,6205,2469
Garden Vegetable Medley,2010-07-23,89,72,136,81,11400,7600,5320,5700,1900,9120,6460,3228
Hearty Potato Curry,2010-07-23,61,49,170,102,7650,5100,3570,3825,1275,6120,4335,2788
Fruity Veggie Smoothie,2010-07-23,88,76,198,118,11550,7700,5390,5775,1925,9240,6545,4774
Spicy Veggie Stir-Fry,2010-07-23,61,60,201,120,9450,6300,4410,4725,1575,7560,5355,3093
Tropical Fruit Salad,2010-07-24,96,114,141,84,11700,7800,5460,5850,1950,9360,6630,2895
Garden Vegetable Medley,2010-07-24,85,86,136,81,9000,6000,4200,4500,1500,7200,5100,2212
Hearty Potato Curry,2010-07-24,104,118,170,102,12150,8100,5670,6075,2025,9720,6885,3468
Fruity Veggie Smoothie,2010-07-24,90,94,198,118,9600,6400,4480,4800,1600,7680,5440,3932
Spicy Veggie Stir-Fry,2010-07-24,73,90,201,120,9000,6000,4200,4500,1500,7200,5100,3252
Tropical Fruit Salad,2010-07-25,59,69,141,84,7650,5100,3570,3825,1275,6120,4335,1920
Garden Vegetable Medley,2010-07-25,82,91,136,81,9150,6100,4270,4575,1525,7320,5185,2131
Hearty Potato Curry,2010-07-25,61,76,170,102,7650,5100,3570,3825,1275,6120,4335,2618
Fruity Veggie Smoothie,2010-07-25,83,95,198,118,10200,6800,4760,5100,1700,8160,5780,4054
Spicy Veggie Stir-Fry,2010-07-25,71,76,201,120,7650,5100,3570,3825,1275,6120,4335,2925
Tropical Fruit Salad,2010-07-26,55,52,141,84,7950,5300,3710,3975,1325,6360,4505,2175
Garden Vegetable Medley,2010-07-26,75,72,136,81,11100,7400,5180,5550,1850,8880,6290,3118
Hearty Potato Curry,2010-07-26,58,56,170,102,8250,5500,3850,4125,1375,6600,4675,2210
Fruity Veggie Smoothie,2010-07-26,45,50,198,118,7200,4800,3360,3600,1200,5760,4080,2256
Spicy Veggie Stir-Fry,2010-07-26,68,64,201,120,10350,6900,4830,5175,1725,8280,5865,3579
Tropical Fruit Salad,2010-07-27,81,74,141,84,10800,7200,5040,5400,1800,8640,6120,2835
Garden Vegetable Medley,2010-07-27,66,66,136,81,9600,6400,4480,4800,1600,7680,5440,2840
Hearty Potato Curry,2010-07-27,76,70,170,102,10800,7200,5040,5400,1800,8640,6120,3366
Fruity Veggie Smoothie,2010-07-27,54,51,198,118,7800,5200,3640,3900,1300,6240,4420,2774
Spicy Veggie Stir-Fry,2010-07-27,84,76,201,120,11400,7600,5320,5700,1900,9120,6460,3945
Tropical Fruit Salad,2010-07-28,73,66,141,84,9750,6500,4550,4875,1625,7800,5525,2436
Garden Vegetable Medley,2010-07-28,68,66,136,81,9600,6400,4480,4800,1600,7680,5440,2840
Hearty Potato Curry,2010-07-28,58,54,170,102,8400,5600,3920,4200,1400,6720,4760,2618
Fruity Veggie Smoothie,2010-07-28,53,50,198,118,7650,5100,3570,3825,1275,6120,4335,2694
Spicy Veggie Stir-Fry,2010-07-28,71,71,201,120,10500,7000,4900,5250,1750,8400,5950,3459
Tropical Fruit Salad,2010-07-29,64,60,141,84,8700,5800,4060,4350,1450,6960,4930,2460
Garden Vegetable Medley,2010-07-29,55,48,136,81,7800,5200,3640,3900,1300,6240,4420,2044
Hearty Potato Curry,2010-07-29,73,69,170,102,10050,6700,4690,5025,1675,8040,5695,3366
Fruity Veggie Smoothie,2010-07-29,82,81,198,118,11700,7800,5460,5850,1950,9360,6630,4260
Spicy Veggie Stir-Fry,2010-07-29,71,67,201,120,10200,6800,4760,5100,1700,8160,5780,4101
Tropical Fruit Salad,2010-07-30,57,55,141,84,7950,5300,3710,3975,1325,6360,4505,1893
Garden Vegetable Medley,2010-07-30,80,73,136,81,10950,7300,5110,5475,1825,8760,6205,2927
Hearty Potato Curry,2010-07-30,57,56,170,102,7950,5300,3710,3975,1325,6360,4505,2924
Fruity Veggie Smoothie,2010-07-30,54,51,198,118,7500,5000,3500,3750,1250,6000,4250,3010
Spicy Veggie Stir-Fry,2010-07-30,64,64,201,120,9900,6600,4620,4950,1650,7920,5610,4140
Tropical Fruit Salad,2010-07-31,60,63,141,84,6900,4600,3220,3450,1150,5520,3910,1917
Garden Vegetable Medley,2010-07-31,91,108,136,81,10350,6900,4830,5175,1725,8280,5865,2571
