item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Spicy Veggie Stir-Fry,2013-08-18,64,71,277,166,10650,7100,4970,5325,1775,8520,6035,5942
Tropical Fruit Salad,2013-08-19,70,82,180,108,12300,8200,5740,6150,2050,9840,6970,3744
Garden Vegetable Medley,2013-08-19,63,69,175,105,10350,6900,4830,5175,1725,8280,5865,3780
Hearty Potato Curry,2013-08-19,40,47,232,139,7050,4700,3290,3525,1175,5640,3995,2747
Fruity Veggie Smoothie,2013-08-19,58,63,275,165,9450,6300,4410,4725,1575,7560,5355,5555
Spicy Veggie Stir-Fry,2013-08-19,66,77,277,166,11550,7700,5390,5775,1925,9240,6545,5500
Tropical Fruit Salad,2013-08-20,59,69,180,108,10350,6900,4830,5175,1725,8280,5865,3168
Garden Vegetable Medley,2013-08-20,47,52,175,105,7800,5200,3640,3900,1300,6240,4420,2765
Hearty Potato Curry,2013-08-20,53,63,232,139,9450,6300,4410,4725,1575,7560,5355,3539
Fruity Veggie Smoothie,2013-08-20,42,46,275,165,6900,4600,3220,3450,1150,5520,3910,3960
Spicy Veggie Stir-Fry,2013-08-20,53,59,277,166,8850,5900,4130,4425,1475,7080,5015,4887
Tropical Fruit Salad,2013-08-21,40,44,180,108,6600,4400,3080,3300,1100,5280,3740,2448
Garden Vegetable Medley,2013-08-21,42,49,175,105,7350,4900,3430,3675,1225,5880,4165,2205
Hearty Potato Curry,2013-08-21,67,78,232,139,11700,7800,5460,5850,1950,9360,6630,4702
Fruity Veggie Smoothie,2013-08-21,57,66,275,165,9900,6600,4620,4950,1650,7920,5610,4785
Spicy Veggie Stir-Fry,2013-08-21,41,49,277,166,7350,4900,3430,3675,1225,5880,4165,3223
Tropical Fruit Salad,2013-08-22,47,52,180,108,7800,5200,3640,3900,1300,6240,4420,2844
Garden Vegetable Medley,2013-08-22,47,52,175,105,7800,5200,3640,3900,1300,6240,4420,2765
Hearty Potato Curry,2013-08-22,63,72,232,139,10800,7200,5040,5400,1800,8640,6120,4608
Fruity Veggie Smoothie,2013-08-22,68,78,275,165,11700,7800,5460,5850,1950,9360,6630,5830
Spicy Veggie Stir-Fry,2013-08-22,70,84,277,166,12600,8400,5880,6300,2100,10080,7140,5446
Tropical Fruit Salad,2013-08-23,62,73,180,108,10950,7300,5110,5475,1825,8760,6205,3276
Garden Vegetable Medley,2013-08-23,55,66,175,105,9900,6600,4620,4950,1650,7920,5610,2695
Hearty Potato Curry,2013-08-23,69,78,232,139,11700,7800,5460,5850,1950,9360,6630,5166
Fruity Veggie Smoothie,2013-08-23,60,70,275,165,10500,7000,4900,5250,1750,8400,5950,4950
Spicy Veggie Stir-Fry,2013-08-23,63,75,277,166,11250,7500,5250,5625,1875,9000,6375,5001
Tropical Fruit Salad,2013-08-24,61,68,180,108,10200,6800,4760,5100,1700,8160,5780,3636
Garden Vegetable Medley,2013-08-24,69,76,175,105,11400,7600,5320,5700,1900,9120,6460,4095
Hearty Potato Curry,2013-08-24,44,48,232,139,7200,4800,3360,3600,1200,5760,4080,3536
Fruity Veggie Smoothie,2013-08-24,58,69,275,165,10350,6900,4830,5175,1725,8280,5865,4565
Spicy Veggie Stir-Fry,2013-08-24,51,59,277,166,8850,5900,4130,4425,1475,7080,5015,4333
Tropical Fruit Salad,2013-08-25,47,56,180,108,8400,5600,3920,4200,1400,6720,4760,2412
Garden Vegetable Medley,2013-08-25,58,68,175,105,10200,6800,4760,5100,1700,8160,5780,3010
Hearty Potato Curry,2013-08-25,42,50,232,139,7500,5000,3500,3750,1250,6000,4250,2794
Fruity Veggie Smoothie,2013-08-25,42,50,275,165,7500,5000,3500,3750,1250,6000,4250,3300
Spicy Veggie Stir-Fry,2013-08-25,42,50,277,166,7500,5000,3500,3750,1250,6000,4250,3334
Tropical Fruit Salad,2013-08-26,56,64,180,108,9600,6400,4480,4800,1600,7680,5440,3168
Garden Vegetable Medley,2013-08-26,59,66,175,105,9900,6600,4620,4950,1650,7920,5610,3395
Hearty Potato Curry,2013-08-26,61,68,232,139,10200,6800,4760,5100,1700,8160,5780,4700
Fruity Veggie Smoothie,2013-08-26,42,50,275,165,7500,5000,3500,3750,1250,6000,4250,3300
Spicy Veggie Stir-Fry,2013-08-26,65,75,277,166,11250,7500,5250,5625,1875,9000,6375,5555
Tropical Fruit Salad,2013-08-27,50,59,180,108,8850,5900,4130,4425,1475,7080,5015,2628
Garden Vegetable Medley,2013-08-27,47,54,175,105,8100,5400,3780,4050,1350,6480,4590,2555
Hearty Potato Curry,2013-08-27,67,73,232,139,10950,7300,5110,5475,1825,8760,6205,5397
Fruity Veggie Smoothie,2013-08-27,56,61,275,165,9150,6100,4270,4575,1525,7320,5185,5335
Spicy Veggie Stir-Fry,2013-08-27,60,71,277,166,10650,7100,4970,5325,1775,8520,6035,4834
Tropical Fruit Salad,2013-08-28,52,57,180,108,8550,5700,3990,4275,1425,6840,4845,3204
Garden Vegetable Medley,2013-08-28,59,64,175,105,9600,6400,4480,4800,1600,7680,5440,3605
Hearty Potato Curry,2013-08-28,49,55,232,139,8250,5500,3850,4125,1375,6600,4675,3723
Fruity Veggie Smoothie,2013-08-28,50,60,275,165,9000,6000,4200,4500,1500,7200,5100,3850
Spicy Veggie Stir-Fry,2013-08-28,44,52,277,166,7800,5200,3640,3900,1300,6240,4420,3556
Tropical Fruit Salad,2013-08-29,46,50,180,108,7500,5000,3500,3750,1250,6000,4250,2880
Garden Vegetable Medley,2013-08-29,46,54,175,105,8100,5400,3780,4050,1350,6480,4590,2380
Hearty Potato Curry,2013-08-29,64,71,232,139,10650,7100,4970,5325,1775,8520,6035,4979
Fruity Veggie Smoothie,2013-08-29,52,61,275,165,9150,6100,4270,4575,1525,7320,5185,4235
Spicy Veggie Stir-Fry,2013-08-29,56,63,277,166,9450,6300,4410,4725,1575,7560,5355,5054
Tropical Fruit Salad,2013-08-30,68,75,180,108,11250,7500,5250,5625,1875,9000,6375,4140
Garden Vegetable Medley,2013-08-30,66,72,175,105,10800,7200,5040,5400,1800,8640,6120,3990
Hearty Potato Curry,2013-08-30,60,66,232,139,9900,6600,4620,4950,1650,7920,5610,4746
Fruity Veggie Smoothie,2013-08-30,60,71,275,165,10650,7100,4970,5325,1775,8520,6035,4785
Spicy Veggie Stir-Fry,2013-08-30,59,69,277,166,10350,6900,4830,5175,1725,8280,5865,4889
Tropical Fruit Salad,2013-08-31,55,64,180,108,9600,6400,4480,4800,1600,7680,5440,2988
Garden Vegetable Medley,2013-08-31,62,74,175,105,11100,7400,5180,5550,1850,8880,6290,3080
Hearty Potato Curry,2013-08-31,68,80,232,139,12000,8000,5600,6000,2000,9600,6800,4656
Fruity Veggie Smoothie,2013-08-31,54,59,275,165,8850,5900,4130,4425,1475,7080,5015,5115
Spicy Veggie Stir-Fry,2013-08-31,42,47,277,166,7050,4700,3290,3525,1175,5640,3995,3832
Tropical Fruit Salad,2013-09-01,60,67,182,109,10050,6700,4690,5025,1675,8040,5695,3617
Garden Vegetable Medley,2013-09-01,46,55,176,105,8250,5500,3850,4125,1375,6600,4675,2321
Hearty Potato Curry,2013-09-01,45,52,234,140,7800,5200,3640,3900,1300,6240,4420,3250
Fruity Veggie Smoothie,2013-09-01,57,65,277,166,9750,6500,4550,4875,1625,7800,5525,4999
Spicy Veggie Stir-Fry,2013-09-01,42,48,280,168,7200,4800,3360,3600,1200,5760,4080,3696
Tropical Fruit Salad,2013-09-02,51,59,182,109,8850,5900,4130,4425,1475,7080,5015,2851
Garden Vegetable Medley,2013-09-02,46,53,176,105,7950,5300,3710,3975,1325,6360,4505,2531
Hearty Potato Curry,2013-09-02,60,67,234,140,10050,6700,4690,5025,1675,8040,5695,4660
Fruity Veggie Smoothie,2013-09-02,56,61,277,166,9150,6100,4270,4575,1525,7320,5185,5386
Spicy Veggie Stir-Fry,2013-09-02,56,62,280,168,9300,6200,4340,4650,1550,7440,5270,5264
Tropical Fruit Salad,2013-09-03,67,79,182,109,11850,7900,5530,5925,1975,9480,6715,3583
Garden Vegetable Medley,2013-09-03,67,74,176,105,11100,7400,5180,5550,1850,8880,6290,4022
Hearty Potato Curry,2013-09-03,53,61,234,140,9150,6100,4270,4575,1525,7320,5185,3862
Fruity Veggie Smoothie,2013-09-03,64,74,277,166,11100,7400,5180,5550,1850,8880,6290,5444
Spicy Veggie Stir-Fry,2013-09-03,40,44,280,168,6600,4400,3080,3300,1100,5280,3740,3808
Tropical Fruit Salad,2013-09-04,59,66,182,109,9900,6600,4620,4950,1650,7920,5610,3544
Garden Vegetable Medley,2013-09-04,69,82,176,105,12300,8200,5740,6150,2050,9840,6970,3534
Hearty Potato Curry,2013-09-04,61,67,234,140,10050,6700,4690,5025,1675,8040,5695,4894
Fruity Veggie Smoothie,2013-09-04,41,48,277,166,7200,4800,3360,3600,1200,5760,4080,3389
Spicy Veggie Stir-Fry,2013-09-04,51,58,280,168,8700,5800,4060,4350,1450,6960,4930,4536
Tropical Fruit Salad,2013-09-05,50,60,182,109,9000,6000,4200,4500,1500,7200,5100,2560
Garden Vegetable Medley,2013-09-05,70,83,176,105,12450,8300,5810,6225,2075,9960,7055,3605
Hearty Potato Curry,2013-09-05,56,67,234,140,10050,6700,4690,5025,1675,8040,5695,3724
Fruity Veggie Smoothie,2013-09-05,61,68,277,166,10200,6800,4760,5100,1700,8160,5780,5609
Spicy Veggie Stir-Fry,2013-09-05,52,60,280,168,9000,6000,4200,4500,1500,7200,5100,4480
Tropical Fruit Salad,2013-09-06,70,79,182,109,11850,7900,5530,5925,1975,9480,6715,4129
Garden Vegetable Medley,2013-09-06,65,75,176,105,11250,7500,5250,5625,1875,9000,6375,3565
Hearty Potato Curry,2013-09-06,44,50,234,140,7500,5000,3500,3750,1250,6000,4250,3296
Fruity Veggie Smoothie,2013-09-06,59,66,277,166,9900,6600,4620,4950,1650,7920,5610,5387
Spicy Veggie Stir-Fry,2013-09-06,57,64,280,168,9600,6400,4480,4800,1600,7680,5440,5208
Tropical Fruit Salad,2013-09-07,65,73,182,109,10950,7300,5110,5475,1825,8760,6205,3873
Garden Vegetable Medley,2013-09-07,63,75,176,105,11250,7500,5250,5625,1875,9000,6375,3213
Hearty Potato Curry,2013-09-07,50,56,234,140,8400,5600,3920,4200,1400,6720,4760,3860
Fruity Veggie Smoothie,2013-09-07,55,62,277,166,9300,6200,4340,4650,1550,7440,5270,4943
Spicy Veggie Stir-Fry,2013-09-07,66,76,280,168,11400,7600,5320,5700,1900,9120,6460,5712
Tropical Fruit Salad,2013-09-08,63,75,182,109,11250,7500,5250,5625,1875,9000,6375,3291
Garden Vegetable Medley,2013-09-08,54,62,176,105,9300,6200,4340,4650,1550,7440,5270,2994
Hearty Potato Curry,2013-09-08,70,77,234,140,11550,7700,5390,5775,1925,9240,6545,5600
Fruity Veggie Smoothie,2013-09-08,64,71,277,166,10650,7100,4970,5325,1775,8520,6035,5942
Spicy Veggie Stir-Fry,2013-09-08,45,52,280,168,7800,5200,3640,3900,1300,6240,4420,3864
Tropical Fruit Salad,2013-09-09,64,74,182,109,11100,7400,5180,5550,1850,8880,6290,3582
Garden Vegetable Medley,2013-09-09,60,70,176,105,10500,7000,4900,5250,1750,8400,5950,3210
Hearty Potato Curry,2013-09-09,60,69,234,140,10350,6900,4830,5175,1725,8280,5865,4380
Fruity Veggie Smoothie,2013-09-09,59,65,277,166,9750,6500,4550,4875,1625,7800,5525,5553
Spicy Veggie Stir-Fry,2013-09-09,58,69,280,168,10350,6900,4830,5175,1725,8280,5865,4648
Tropical Fruit Salad,2013-09-10,49,53,182,109,7950,5300,3710,3975,1325,6360,4505,3141
Garden Vegetable Medley,2013-09-10,52,60,176,105,9000,6000,4200,4500,1500,7200,5100,2852
Hearty Potato Curry,2013-09-10,55,60,234,140,9000,6000,4200,4500,1500,7200,5100,4470
Fruity Veggie Smoothie,2013-09-10,64,73,277,166,10950,7300,5110,5475,1825,8760,6205,5610
Spicy Veggie Stir-Fry,2013-09-10,64,71,280,168,10650,7100,4970,5325,1775,8520,6035,5992
Tropical Fruit Salad,2013-09-11,43,48,182,109,7200,4800,3360,3600,1200,5760,4080,2594
Garden Vegetable Medley,2013-09-11,58,66,176,105,9900,6600,4620,4950,1650,7920,5610,3278
Hearty Potato Curry,2013-09-11,61,68,234,140,10200,6800,4760,5100,1700,8160,5780,4754
Fruity Veggie Smoothie,2013-09-11,65,72,277,166,10800,7200,5040,5400,1800,8640,6120,6053
Spicy Veggie Stir-Fry,2013-09-11,49,55,280,168,8250,5500,3850,4125,1375,6600,4675,4480
Tropical Fruit Salad,2013-09-12,49,55,182,109,8250,5500,3850,4125,1375,6600,4675,2923
Garden Vegetable Medley,2013-09-12,56,64,176,105,9600,6400,4480,4800,1600,7680,5440,3136
Hearty Potato Curry,2013-09-12,44,48,234,140,7200,4800,3360,3600,1200,5760,4080,3576
Fruity Veggie Smoothie,2013-09-12,52,60,277,166,9000,6000,4200,4500,1500,7200,5100,4444
Spicy Veggie Stir-Fry,2013-09-12,56,63,280,168,9450,6300,4410,4725,1575,7560,5355,5096
Tropical Fruit Salad,2013-09-13,40,44,182,109,6600,4400,3080,3300,1100,5280,3740,2484
Garden Vegetable Medley,2013-09-13,40,47,176,105,7050,4700,3290,3525,1175,5640,3995,2105
Hearty Potato Curry,2013-09-13,63,71,234,140,10650,7100,4970,5325,1775,8520,6035,4802
Fruity Veggie Smoothie,2013-09-13,57,64,277,166,9600,6400,4480,4800,1600,7680,5440,5165
Spicy Veggie Stir-Fry,2013-09-13,48,57,280,168,8550,5700,3990,4275,1425,6840,4845,3864
Tropical Fruit Salad,2013-09-14,40,47,182,109,7050,4700,3290,3525,1175,5640,3995,2157
Garden Vegetable Medley,2013-09-14,48,54,176,105,8100,5400,3780,4050,1350,6480,4590,2778
Hearty Potato Curry,2013-09-14,56,67,234,140,10050,6700,4690,5025,1675,8040,5695,3724
Fruity Veggie Smoothie,2013-09-14,63,70,277,166,10500,7000,4900,5250,1750,8400,5950,5831
Spicy Veggie Stir-Fry,2013-09-14,52,62,280,168,9300,6200,4340,4650,1550,7440,5270,4144
Tropical Fruit Salad,2013-09-15,53,60,182,109,9000,6000,4200,4500,1500,7200,5100,3106
Garden Vegetable Medley,2013-09-15,67,78,176,105,11700,7800,5460,5850,1950,9360,6630,3602
Hearty Potato Curry,2013-09-15,68,77,234,140,11550,7700,5390,5775,1925,9240,6545,5132
Fruity Veggie Smoothie,2013-09-15,50,60,277,166,9000,6000,4200,4500,1500,7200,5100,3890
Spicy Veggie Stir-Fry,2013-09-15,41,48,280,168,7200,4800,3360,3600,1200,5760,4080,3416
Tropical Fruit Salad,2013-09-16,69,80,182,109,12000,8000,5600,6000,2000,9600,6800,3838
Garden Vegetable Medley,2013-09-16,70,79,176,105,11850,7900,5530,5925,1975,9480,6715,4025
Hearty Potato Curry,2013-09-16,69,79,234,140,11850,7900,5530,5925,1975,9480,6715,5086
Fruity Veggie Smoothie,2013-09-16,42,48,277,166,7200,4800,3360,3600,1200,5760,4080,3666
Spicy Veggie Stir-Fry,2013-09-16,68,75,280,168,11250,7500,5250,5625,1875,9000,6375,6440
Tropical Fruit Salad,2013-09-17,45,49,182,109,7350,4900,3430,3675,1225,5880,4165,2849
Garden Vegetable Medley,2013-09-17,56,66,176,105,9900,6600,4620,4950,1650,7920,5610,2926
Hearty Potato Curry,2013-09-17,55,64,234,140,9600,6400,4480,4800,1600,7680,5440,3910
Fruity Veggie Smoothie,2013-09-17,43,51,277,166,7650,5100,3570,3825,1275,6120,4335,3445
Spicy Veggie Stir-Fry,2013-09-17,65,76,280,168,11400,7600,5320,5700,1900,9120,6460,5432
Tropical Fruit Salad,2013-09-18,49,58,182,109,8700,5800,4060,4350,1450,6960,4930,2596
Garden Vegetable Medley,2013-09-18,63,72,176,105,10800,7200,5040,5400,1800,8640,6120,3528
Hearty Potato Curry,2013-09-18,65,77,234,140,11550,7700,5390,5775,1925,9240,6545,4430
Fruity Veggie Smoothie,2013-09-18,50,58,277,166,8700,5800,4060,4350,1450,6960,4930,4222
Spicy Veggie Stir-Fry,2013-09-18,67,79,280,168,11850,7900,5530,5925,1975,9480,6715,5488
Tropical Fruit Salad,2013-09-19,56,62,182,109,9300,6200,4340,4650,1550,7440,5270,3434
Garden Vegetable Medley,2013-09-19,51,56,176,105,8400,5600,3920,4200,1400,6720,4760,3096
Hearty Potato Curry,2013-09-19,42,46,234,140,6900,4600,3220,3450,1150,5520,3910,3388
Fruity Veggie Smoothie,2013-09-19,51,61,277,166,9150,6100,4270,4575,1525,7320,5185,4001
Spicy Veggie Stir-Fry,2013-09-19,49,57,280,168,8550,5700,3990,4275,1425,6840,4845,4144
Tropical Fruit Salad,2013-09-20,42,48,182,109,7200,4800,3360,3600,1200,5760,4080,2412
Garden Vegetable Medley,2013-09-20,59,67,176,105,10050,6700,4690,5025,1675,8040,5695,3349
Hearty Potato Curry,2013-09-20,55,61,234,140,9150,6100,4270,4575,1525,7320,5185,4330
Fruity Veggie Smoothie,2013-09-20,60,68,277,166,10200,6800,4760,5100,1700,8160,5780,5332
Spicy Veggie Stir-Fry,2013-09-20,45,52,280,168,7800,5200,3640,3900,1300,6240,4420,3864
Tropical Fruit Salad,2013-09-21,46,54,182,109,8100,5400,3780,4050,1350,6480,4590,2486
Garden Vegetable Medley,2013-09-21,47,51,176,105,7650,5100,3570,3825,1275,6120,4335,2917
Hearty Potato Curry,2013-09-21,68,79,234,140,11850,7900,5530,5925,1975,9480,6715,4852
Fruity Veggie Smoothie,2013-09-21,64,70,277,166,10500,7000,4900,5250,1750,8400,5950,6108
Spicy Veggie Stir-Fry,2013-09-21,41,46,280,168,6900,4600,3220,3450,1150,5520,3910,3752
Tropical Fruit Salad,2013-09-22,61,70,182,109,10500,7000,4900,5250,1750,8400,5950,3472
Garden Vegetable Medley,2013-09-22,47,51,176,105,7650,5100,3570,3825,1275,6120,4335,2917
Hearty Potato Curry,2013-09-22,65,72,234,140,10800,7200,5040,5400,1800,8640,6120,5130
Fruity Veggie Smoothie,2013-09-22,43,50,277,166,7500,5000,3500,3750,1250,6000,4250,3611
Spicy Veggie Stir-Fry,2013-09-22,41,48,280,168,7200,4800,3360,3600,1200,5760,4080,3416
Tropical Fruit Salad,2013-09-23,57,66,182,109,9900,6600,4620,4950,1650,7920,5610,3180
Garden Vegetable Medley,2013-09-23,65,72,176,105,10800,7200,5040,5400,1800,8640,6120,3880
Hearty Potato Curry,2013-09-23,41,49,234,140,7350,4900,3430,3675,1225,5880,4165,2734
Fruity Veggie Smoothie,2013-09-23,44,49,277,166,7350,4900,3430,3675,1225,5880,4165,4054
Spicy Veggie Stir-Fry,2013-09-23,59,66,280,168,9900,6600,4620,4950,1650,7920,5610,5432
Tropical Fruit Salad,2013-09-24,69,77,182,109,11550,7700,5390,5775,1925,9240,6545,4165
Garden Vegetable Medley,2013-09-24,59,69,176,105,10350,6900,4830,5175,1725,8280,5865,3139
Hearty Potato Curry,2013-09-24,64,74,234,140,11100,7400,5180,5550,1850,8880,6290,4616
Fruity Veggie Smoothie,2013-09-24,58,63,277,166,9450,6300,4410,4725,1575,7560,5355,5608
Spicy Veggie Stir-Fry,2013-09-24,63,70,280,168,10500,7000,4900,5250,1750,8400,5950,5880
Tropical Fruit Salad,2013-09-25,63,74,182,109,11100,7400,5180,5550,1850,8880,6290,3400
Garden Vegetable Medley,2013-09-25,66,77,176,105,11550,7700,5390,5775,1925,9240,6545,3531
Hearty Potato Curry,2013-09-25,55,62,234,140,9300,6200,4340,4650,1550,7440,5270,4190
Fruity Veggie Smoothie,2013-09-25,42,46,277,166,6900,4600,3220,3450,1150,5520,3910,3998
Spicy Veggie Stir-Fry,2013-09-25,58,66,280,168,9900,6600,4620,4950,1650,7920,5610,5152
Tropical Fruit Salad,2013-09-26,55,63,182,109,9450,6300,4410,4725,1575,7560,5355,3143
Garden Vegetable Medley,2013-09-26,64,76,176,105,11400,7600,5320,5700,1900,9120,6460,3284
Hearty Potato Curry,2013-09-26,56,66,234,140,9900,6600,4620,4950,1650,7920,5610,3864
Fruity Veggie Smoothie,2013-09-26,55,61,277,166,9150,6100,4270,4575,1525,7320,5185,5109
Spicy Veggie Stir-Fry,2013-09-26,42,47,280,168,7050,4700,3290,3525,1175,5640,3995,3864
Tropical Fruit Salad,2013-09-27,50,59,182,109,8850,5900,4130,4425,1475,7080,5015,2669
Garden Vegetable Medley,2013-09-27,69,81,176,105,12150,8100,5670,6075,2025,9720,6885,3639
Hearty Potato Curry,2013-09-27,47,53,234,140,7950,5300,3710,3975,1325,6360,4505,3578
Fruity Veggie Smoothie,2013-09-27,63,70,277,166,10500,7000,4900,5250,1750,8400,5950,5831
Spicy Veggie Stir-Fry,2013-09-27,49,57,280,168,8550,5700,3990,4275,1425,6840,4845,4144
Tropical Fruit Salad,2013-09-28,43,51,182,109,7650,5100,3570,3825,1275,6120,4335,2267
Garden Vegetable Medley,2013-09-28,56,66,176,105,9900,6600,4620,4950,1650,7920,5610,2926
Hearty Potato Curry,2013-09-28,47,55,234,140,8250,5500,3850,4125,1375,6600,4675,3298
Fruity Veggie Smoothie,2013-09-28,42,46,277,166,6900,4600,3220,3450,1150,5520,3910,3998
Spicy Veggie Stir-Fry,2013-09-28,59,70,280,168,10500,7000,4900,5250,1750,8400,5950,4760
Tropical Fruit Salad,2013-09-29,50,57,182,109,8550,5700,3990,4275,1425,6840,4845,2887
Garden Vegetable Medley,2013-09-29,54,60,176,105,9000,6000,4200,4500,1500,7200,5100,3204
Hearty Potato Curry,2013-09-29,45,54,234,140,8100,5400,3780,4050,1350,6480,4590,2970
Fruity Veggie Smoothie,2013-09-29,62,72,277,166,10800,7200,5040,5400,1800,8640,6120,5222
Spicy Veggie Stir-Fry,2013-09-29,44,50,280,168,7500,5000,3500,3750,1250,6000,4250,3920
Tropical Fruit Salad,2013-09-30,57,63,182,109,9450,6300,4410,4725,1575,7560,5355,3507
Garden Vegetable Medley,2013-09-30,70,81,176,105,12150,8100,5670,6075,2025,9720,6885,3815
Hearty Potato Curry,2013-09-30,54,59,234,140,8850,5900,4130,4425,1475,7080,5015,4376
Fruity Veggie Smoothie,2013-09-30,58,67,277,166,10050,6700,4690,5025,1675,8040,5695,4944
Spicy Veggie Stir-Fry,2013-09-30,49,54,280,168,8100,5400,3780,4050,1350,6480,4590,4648
Tropical Fruit Salad,2013-10-01,65,76,184,110,11400,7600,5320,5700,1900,9120,6460,3600
Garden Vegetable Medley,2013-10-01,41,47,177,106,7050,4700,3290,3525,1175,5640,3995,2275
Hearty Potato Curry,2013-10-01,55,66,236,141,9900,6600,4620,4950,1650,7920,5610,3674
Fruity Veggie Smoothie,2013-10-01,41,48,279,167,7200,4800,3360,3600,1200,5760,4080,3423
Spicy Veggie Stir-Fry,2013-10-01,59,66,283,169,9900,6600,4620,4950,1650,7920,5610,5543
Tropical Fruit Salad,2013-10-02,51,60,184,110,9000,6000,4200,4500,1500,7200,5100,2784
Garden Vegetable Medley,2013-10-02,62,69,177,106,10350,6900,4830,5175,1725,8280,5865,3660
Hearty Potato Curry,2013-10-02,56,65,236,141,9750,6500,4550,4875,1625,7800,5525,4051
Fruity Veggie Smoothie,2013-10-02,60,72,279,167,10800,7200,5040,5400,1800,8640,6120,4716
Spicy Veggie Stir-Fry,2013-10-02,58,69,283,169,10350,6900,4830,5175,1725,8280,5865,4753
Tropical Fruit Salad,2013-10-03,69,78,184,110,11700,7800,5460,5850,1950,9360,6630,4116
Garden Vegetable Medley,2013-10-03,68,80,177,106,12000,8000,5600,6000,2000,9600,6800,3556
Hearty Potato Curry,2013-10-03,47,56,236,141,8400,5600,3920,4200,1400,6720,4760,3196
Fruity Veggie Smoothie,2013-10-03,62,68,279,167,10200,6800,4760,5100,1700,8160,5780,5942
Spicy Veggie Stir-Fry,2013-10-03,53,59,283,169,8850,5900,4130,4425,1475,7080,5015,5028
Tropical Fruit Salad,2013-10-04,48,55,184,110,8250,5500,3850,4125,1375,6600,4675,2782
Garden Vegetable Medley,2013-10-04,60,71,177,106,10650,7100,4970,5325,1775,8520,6035,3094
Hearty Potato Curry,2013-10-04,61,69,236,141,10350,6900,4830,5175,1725,8280,5865,4667
Fruity Veggie Smoothie,2013-10-04,40,47,279,167,7050,4700,3290,3525,1175,5640,3995,3311
Spicy Veggie Stir-Fry,2013-10-04,40,46,283,169,6900,4600,3220,3450,1150,5520,3910,3546
Tropical Fruit Salad,2013-10-05,48,57,184,110,8550,5700,3990,4275,1425,6840,4845,2562
Garden Vegetable Medley,2013-10-05,42,50,177,106,7500,5000,3500,3750,1250,6000,4250,2134
Hearty Potato Curry,2013-10-05,67,78,236,141,11700,7800,5460,5850,1950,9360,6630,4814
Fruity Veggie Smoothie,2013-10-05,47,53,279,167,7950,5300,3710,3975,1325,6360,4505,4262
Spicy Veggie Stir-Fry,2013-10-05,48,56,283,169,8400,5600,3920,4200,1400,6720,4760,4120
Tropical Fruit Salad,2013-10-06,58,66,184,110,9900,6600,4620,4950,1650,7920,5610,3412
Garden Vegetable Medley,2013-10-06,55,62,177,106,9300,6200,4340,4650,1550,7440,5270,3163
Hearty Potato Curry,2013-10-06,44,51,236,141,7650,5100,3570,3825,1275,6120,4335,3193
Fruity Veggie Smoothie,2013-10-06,64,71,279,167,10650,7100,4970,5325,1775,8520,6035,5999
Spicy Veggie Stir-Fry,2013-10-06,49,53,283,169,7950,5300,3710,3975,1325,6360,4505,4910
Tropical Fruit Salad,2013-10-07,67,80,184,110,12000,8000,5600,6000,2000,9600,6800,3528
Garden Vegetable Medley,2013-10-07,41,48,177,106,7200,4800,3360,3600,1200,5760,4080,2169
